"Año","Semestre","Código Departamento","Código Municipio","Departamento","Municipio","Total"
"2024","1","5","5001","ANTIOQUIA","MEDELLÍN","3964"
"2024","1","5","5002","ANTIOQUIA","ABEJORRAL","7"
"2024","1","5","5004","ANTIOQUIA","ABRIAQUÍ","1"
"2024","1","5","5021","ANTIOQUIA","ALEJANDRÍA","3"
"2024","1","5","5030","ANTIOQUIA","AMAGÁ","23"
"2024","1","5","5031","ANTIOQUIA","AMALFI","19"
"2024","1","5","5034","ANTIOQUIA","ANDES","32"
"2024","1","5","5036","ANTIOQUIA","ANGELÓPOLIS","6"
"2024","1","5","5038","ANTIOQUIA","ANGOSTURA","6"
"2024","1","5","5040","ANTIOQUIA","ANORÍ","5"
"2024","1","5","5042","ANTIOQUIA","SANTA FÉ DE ANTIOQUIA","11"
"2024","1","5","5044","ANTIOQUIA","ANZÁ","9"
"2024","1","5","5045","ANTIOQUIA","APARTADÓ","55"
"2024","1","5","5051","ANTIOQUIA","ARBOLETES","29"
"2024","1","5","5059","ANTIOQUIA","ARMENIA","5"
"2024","1","5","5079","ANTIOQUIA","BARBOSA","56"
"2024","1","5","5086","ANTIOQUIA","BELMIRA","6"
"2024","1","5","5088","ANTIOQUIA","BELLO","901"
"2024","1","5","5091","ANTIOQUIA","BETANIA","5"
"2024","1","5","5093","ANTIOQUIA","BETULIA","12"
"2024","1","5","5101","ANTIOQUIA","CIUDAD BOLÍVAR","19"
"2024","1","5","5107","ANTIOQUIA","BRICEÑO","1"
"2024","1","5","5113","ANTIOQUIA","BURITICÁ","1"
"2024","1","5","5120","ANTIOQUIA","CÁCERES","5"
"2024","1","5","5125","ANTIOQUIA","CAICEDO","7"
"2024","1","5","5129","ANTIOQUIA","CALDAS","111"
"2024","1","5","5134","ANTIOQUIA","CAMPAMENTO","2"
"2024","1","5","5138","ANTIOQUIA","CAÑASGORDAS","9"
"2024","1","5","5142","ANTIOQUIA","CARACOLÍ","5"
"2024","1","5","5145","ANTIOQUIA","CARAMANTA","4"
"2024","1","5","5147","ANTIOQUIA","CAREPA","29"
"2024","1","5","5148","ANTIOQUIA","EL CARMEN DE VIBORAL","88"
"2024","1","5","5150","ANTIOQUIA","CAROLINA DEL PRINCIPE","8"
"2024","1","5","5154","ANTIOQUIA","CAUCASIA","106"
"2024","1","5","5172","ANTIOQUIA","CHIGORODÓ","21"
"2024","1","5","5190","ANTIOQUIA","CISNEROS","7"
"2024","1","5","5197","ANTIOQUIA","COCORNÁ","11"
"2024","1","5","5206","ANTIOQUIA","CONCEPCIÓN","5"
"2024","1","5","5209","ANTIOQUIA","CONCORDIA","4"
"2024","1","5","5212","ANTIOQUIA","COPACABANA","191"
"2024","1","5","5234","ANTIOQUIA","DABEIBA","6"
"2024","1","5","5237","ANTIOQUIA","DONMATÍAS","19"
"2024","1","5","5240","ANTIOQUIA","EBÉJICO","5"
"2024","1","5","5250","ANTIOQUIA","EL BAGRE","19"
"2024","1","5","5264","ANTIOQUIA","ENTRERRÍOS","17"
"2024","1","5","5266","ANTIOQUIA","ENVIGADO","391"
"2024","1","5","5282","ANTIOQUIA","FREDONIA","26"
"2024","1","5","5284","ANTIOQUIA","FRONTINO","8"
"2024","1","5","5306","ANTIOQUIA","GIRALDO","9"
"2024","1","5","5308","ANTIOQUIA","GIRARDOTA","88"
"2024","1","5","5310","ANTIOQUIA","GÓMEZ PLATA","18"
"2024","1","5","5313","ANTIOQUIA","GRANADA","5"
"2024","1","5","5315","ANTIOQUIA","GUADALUPE","6"
"2024","1","5","5318","ANTIOQUIA","GUARNE","102"
"2024","1","5","5321","ANTIOQUIA","GUATAPÉ","9"
"2024","1","5","5347","ANTIOQUIA","HELICONIA","2"
"2024","1","5","5360","ANTIOQUIA","ITAGÜÍ","462"
"2024","1","5","5361","ANTIOQUIA","ITUANGO","9"
"2024","1","5","5364","ANTIOQUIA","JARDÍN","14"
"2024","1","5","5368","ANTIOQUIA","JERICÓ","11"
"2024","1","5","5376","ANTIOQUIA","LA CEJA","118"
"2024","1","5","5380","ANTIOQUIA","LA ESTRELLA","94"
"2024","1","5","5390","ANTIOQUIA","LA PINTADA","1"
"2024","1","5","5400","ANTIOQUIA","LA UNIÓN","25"
"2024","1","5","5411","ANTIOQUIA","LIBORINA","2"
"2024","1","5","5425","ANTIOQUIA","MACEO","8"
"2024","1","5","5440","ANTIOQUIA","MARINILLA","98"
"2024","1","5","5467","ANTIOQUIA","MONTEBELLO","1"
"2024","1","5","5480","ANTIOQUIA","MUTATÁ","3"
"2024","1","5","5490","ANTIOQUIA","NECOCLÍ","8"
"2024","1","5","5495","ANTIOQUIA","NECHÍ","5"
"2024","1","5","5541","ANTIOQUIA","PEÑOL","33"
"2024","1","5","5543","ANTIOQUIA","PEQUE","4"
"2024","1","5","5576","ANTIOQUIA","PUEBLORRICO","3"
"2024","1","5","5579","ANTIOQUIA","PUERTO BERRÍO","10"
"2024","1","5","5585","ANTIOQUIA","PUERTO NARE","8"
"2024","1","5","5591","ANTIOQUIA","PUERTO TRIUNFO","10"
"2024","1","5","5604","ANTIOQUIA","REMEDIOS","8"
"2024","1","5","5607","ANTIOQUIA","RETIRO","37"
"2024","1","5","5615","ANTIOQUIA","RIONEGRO","190"
"2024","1","5","5628","ANTIOQUIA","SABANALARGA","3"
"2024","1","5","5631","ANTIOQUIA","SABANETA","187"
"2024","1","5","5642","ANTIOQUIA","SALGAR","3"
"2024","1","5","5647","ANTIOQUIA","SAN ANDRÉS DE CUERQUÍA","6"
"2024","1","5","5649","ANTIOQUIA","SAN CARLOS","6"
"2024","1","5","5652","ANTIOQUIA","SAN FRANCISCO","6"
"2024","1","5","5656","ANTIOQUIA","SAN JERÓNIMO","5"
"2024","1","5","5658","ANTIOQUIA","SAN JOSÉ DE LA MONTAÑA","5"
"2024","1","5","5659","ANTIOQUIA","SAN JUAN DE URABÁ","14"
"2024","1","5","5660","ANTIOQUIA","SAN LUIS","15"
"2024","1","5","5664","ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","40"
"2024","1","5","5665","ANTIOQUIA","SAN PEDRO DE URABÁ","9"
"2024","1","5","5667","ANTIOQUIA","SAN RAFAEL","9"
"2024","1","5","5670","ANTIOQUIA","SAN ROQUE","14"
"2024","1","5","5674","ANTIOQUIA","SAN VICENTE","12"
"2024","1","5","5679","ANTIOQUIA","SANTA BÁRBARA","26"
"2024","1","5","5686","ANTIOQUIA","SANTA ROSA DE OSOS","35"
"2024","1","5","5690","ANTIOQUIA","SANTO DOMINGO","23"
"2024","1","5","5697","ANTIOQUIA","EL SANTUARIO","33"
"2024","1","5","5736","ANTIOQUIA","SEGOVIA","8"
"2024","1","5","5756","ANTIOQUIA","SONSÓN","15"
"2024","1","5","5761","ANTIOQUIA","SOPETRÁN","10"
"2024","1","5","5789","ANTIOQUIA","TÁMESIS","18"
"2024","1","5","5790","ANTIOQUIA","TARAZÁ","3"
"2024","1","5","5792","ANTIOQUIA","TARSO","2"
"2024","1","5","5819","ANTIOQUIA","TOLEDO","2"
"2024","1","5","5837","ANTIOQUIA","TURBO","20"
"2024","1","5","5842","ANTIOQUIA","URAMITA","2"
"2024","1","5","5847","ANTIOQUIA","URRAO","26"
"2024","1","5","5854","ANTIOQUIA","VALDIVIA","3"
"2024","1","5","5856","ANTIOQUIA","VALPARAÍSO","3"
"2024","1","5","5858","ANTIOQUIA","VEGACHÍ","2"
"2024","1","5","5861","ANTIOQUIA","VENECIA","5"
"2024","1","5","5885","ANTIOQUIA","YALÍ","5"
"2024","1","5","5887","ANTIOQUIA","YARUMAL","53"
"2024","1","5","5890","ANTIOQUIA","YOLOMBÓ","7"
"2024","1","5","5893","ANTIOQUIA","YONDO","1"
"2024","1","5","5895","ANTIOQUIA","ZARAGOZA","4"
"2024","1","8","8001","ATLÁNTICO","BARRANQUILLA","116"
"2024","1","8","8078","ATLÁNTICO","BARANOA","1"
"2024","1","8","8296","ATLÁNTICO","GALAPA","2"
"2024","1","8","8372","ATLÁNTICO","JUAN DE ACOSTA","1"
"2024","1","8","8433","ATLÁNTICO","MALAMBO","3"
"2024","1","8","8560","ATLÁNTICO","PONEDERA","1"
"2024","1","8","8573","ATLÁNTICO","PUERTO COLOMBIA","1"
"2024","1","8","8685","ATLÁNTICO","SANTO TOMÁS","3"
"2024","1","8","8758","ATLÁNTICO","SOLEDAD","20"
"2024","1","11","11001","BOGOTÁ, D. C.","BOGOTÁ, D.C.","22075"
"2024","1","11","11001","BOGOTÁ, D. C.","NAZARETH","10"
"2024","1","13","13001","BOLÍVAR","CARTAGENA DE INDIAS","159"
"2024","1","13","13006","BOLÍVAR","ACHÍ","3"
"2024","1","13","13042","BOLÍVAR","ARENAL","1"
"2024","1","13","13052","BOLÍVAR","ARJONA","5"
"2024","1","13","13222","BOLÍVAR","CLEMENCIA","1"
"2024","1","13","13244","BOLÍVAR","EL CARMEN DE BOLÍVAR","7"
"2024","1","13","13430","BOLÍVAR","MAGANGUÉ","6"
"2024","1","13","13440","BOLÍVAR","MARGARITA","1"
"2024","1","13","13442","BOLÍVAR","MARÍA LA BAJA","3"
"2024","1","13","13468","BOLÍVAR","SANTA CRUZ DE MOMPÓX","15"
"2024","1","13","13600","BOLÍVAR","RÍO VIEJO","1"
"2024","1","13","13654","BOLÍVAR","SAN JACINTO","3"
"2024","1","13","13657","BOLÍVAR","SAN JUAN NEPOMUCENO","2"
"2024","1","13","13667","BOLÍVAR","SAN MARTÍN DE LOBA","4"
"2024","1","13","13670","BOLÍVAR","SAN PABLO","8"
"2024","1","13","13683","BOLÍVAR","SANTA ROSA DE LIMA","2"
"2024","1","13","13688","BOLÍVAR","SANTA ROSA DEL SUR","49"
"2024","1","13","13744","BOLÍVAR","SIMITÍ","3"
"2024","1","13","13780","BOLÍVAR","TALAIGUA NUEVO","3"
"2024","1","13","13836","BOLÍVAR","TURBACO","11"
"2024","1","13","13873","BOLÍVAR","VILLANUEVA","1"
"2024","1","15","15001","BOYACÁ","TUNJA","443"
"2024","1","15","15022","BOYACÁ","ALMEIDA","1"
"2024","1","15","15047","BOYACÁ","SAN JUAN DE MOMBITA","5"
"2024","1","15","15051","BOYACÁ","ARCABUCO","3"
"2024","1","15","15087","BOYACÁ","BELÉN","14"
"2024","1","15","15092","BOYACÁ","BETÉITIVA","1"
"2024","1","15","15097","BOYACÁ","BOAVITA","14"
"2024","1","15","15104","BOYACÁ","BOYACÁ","3"
"2024","1","15","15106","BOYACÁ","BRICEÑO","1"
"2024","1","15","15109","BOYACÁ","BUENAVISTA","5"
"2024","1","15","15114","BOYACÁ","BUSBANZÁ","1"
"2024","1","15","15131","BOYACÁ","CALDAS","5"
"2024","1","15","15162","BOYACÁ","CERINZA","7"
"2024","1","15","15172","BOYACÁ","CHINAVITA","5"
"2024","1","15","15176","BOYACÁ","CHIQUINQUIRÁ","105"
"2024","1","15","15180","BOYACÁ","CHISCAS","3"
"2024","1","15","15183","BOYACÁ","CHITA","1"
"2024","1","15","15185","BOYACÁ","CHITARAQUE","3"
"2024","1","15","15187","BOYACÁ","CHIVATÁ","2"
"2024","1","15","15189","BOYACÁ","CIÉNEGA","3"
"2024","1","15","15204","BOYACÁ","CÓMBITA","6"
"2024","1","15","15212","BOYACÁ","COPER","2"
"2024","1","15","15215","BOYACÁ","CORRALES","8"
"2024","1","15","15218","BOYACÁ","COVARACHÍA","1"
"2024","1","15","15223","BOYACÁ","CUBARÁ","5"
"2024","1","15","15224","BOYACÁ","CUCAITA","4"
"2024","1","15","15226","BOYACÁ","CUÍTIVA","1"
"2024","1","15","15232","BOYACÁ","SAN PEDRO DE IGUAQUE","1"
"2024","1","15","15236","BOYACÁ","CHIVOR","1"
"2024","1","15","15238","BOYACÁ","DUITAMA","456"
"2024","1","15","15244","BOYACÁ","EL COCUY","1"
"2024","1","15","15272","BOYACÁ","FIRAVITOBA","10"
"2024","1","15","15276","BOYACÁ","FLORESTA","4"
"2024","1","15","15293","BOYACÁ","GACHANTIVÁ","1"
"2024","1","15","15296","BOYACÁ","GÁMEZA","1"
"2024","1","15","15299","BOYACÁ","GARAGOA","19"
"2024","1","15","15317","BOYACÁ","GUACAMAYAS","2"
"2024","1","15","15322","BOYACÁ","GUATEQUE","4"
"2024","1","15","15325","BOYACÁ","GUAYATÁ","2"
"2024","1","15","15332","BOYACÁ","GÜICÁN DE LA SIERRA","4"
"2024","1","15","15362","BOYACÁ","IZA","5"
"2024","1","15","15367","BOYACÁ","JENESANO","3"
"2024","1","15","15368","BOYACÁ","JERICÓ","1"
"2024","1","15","15380","BOYACÁ","LA CAPILLA","2"
"2024","1","15","15407","BOYACÁ","VILLA DE LEYVA","21"
"2024","1","15","15425","BOYACÁ","MACANAL","2"
"2024","1","15","15442","BOYACÁ","MARIPÍ","5"
"2024","1","15","15455","BOYACÁ","MIRAFLORES","6"
"2024","1","15","15464","BOYACÁ","MONGUA","2"
"2024","1","15","15466","BOYACÁ","MONGUÍ","4"
"2024","1","15","15469","BOYACÁ","MONIQUIRÁ","17"
"2024","1","15","15476","BOYACÁ","MOTAVITA","3"
"2024","1","15","15480","BOYACÁ","MUZO","2"
"2024","1","15","15491","BOYACÁ","NOBSA","23"
"2024","1","15","15494","BOYACÁ","NUEVO COLÓN","3"
"2024","1","15","15500","BOYACÁ","OICATÁ","6"
"2024","1","15","15507","BOYACÁ","OTANCHE","2"
"2024","1","15","15511","BOYACÁ","PACHAVITA","1"
"2024","1","15","15514","BOYACÁ","PÁEZ","1"
"2024","1","15","15516","BOYACÁ","PAIPA","125"
"2024","1","15","15531","BOYACÁ","PAUNA","4"
"2024","1","15","15533","BOYACÁ","PAYA","3"
"2024","1","15","15537","BOYACÁ","PAZ DE RÍO","1"
"2024","1","15","15542","BOYACÁ","PESCA","2"
"2024","1","15","15572","BOYACÁ","PUERTO BOYACÁ","14"
"2024","1","15","15599","BOYACÁ","RAMIRIQUÍ","14"
"2024","1","15","15600","BOYACÁ","RÁQUIRA","7"
"2024","1","15","15632","BOYACÁ","SABOYÁ","6"
"2024","1","15","15638","BOYACÁ","SÁCHICA","3"
"2024","1","15","15646","BOYACÁ","SAMACÁ","15"
"2024","1","15","15664","BOYACÁ","SAN JOSÉ DE PARE","2"
"2024","1","15","15667","BOYACÁ","SAN LUIS DE GACENO","2"
"2024","1","15","15673","BOYACÁ","SAN MATEO","2"
"2024","1","15","15676","BOYACÁ","SAN MIGUEL DE SEMA","1"
"2024","1","15","15681","BOYACÁ","SAN PABLO DE BORBUR","1"
"2024","1","15","15686","BOYACÁ","SANTANA","3"
"2024","1","15","15690","BOYACÁ","SANTA MARÍA","2"
"2024","1","15","15693","BOYACÁ","SANTA ROSA DE VITERBO","17"
"2024","1","15","15696","BOYACÁ","SANTA SOFÍA","1"
"2024","1","15","15723","BOYACÁ","SATIVASUR","1"
"2024","1","15","15740","BOYACÁ","SIACHOQUE","2"
"2024","1","15","15753","BOYACÁ","SOATÁ","11"
"2024","1","15","15755","BOYACÁ","SOCOTÁ","3"
"2024","1","15","15757","BOYACÁ","SOCHA","3"
"2024","1","15","15759","BOYACÁ","SOGAMOSO","310"
"2024","1","15","15761","BOYACÁ","SOMONDOCO","1"
"2024","1","15","15762","BOYACÁ","SORA","2"
"2024","1","15","15763","BOYACÁ","SOTAQUIRÁ","5"
"2024","1","15","15776","BOYACÁ","SUTAMARCHÁN","5"
"2024","1","15","15778","BOYACÁ","SUTATENZA","1"
"2024","1","15","15790","BOYACÁ","TASCO","2"
"2024","1","15","15798","BOYACÁ","TENZA","2"
"2024","1","15","15804","BOYACÁ","TIBANÁ","5"
"2024","1","15","15806","BOYACÁ","TIBASOSA","16"
"2024","1","15","15808","BOYACÁ","TINJACÁ","3"
"2024","1","15","15810","BOYACÁ","TIPACOQUE","2"
"2024","1","15","15814","BOYACÁ","TOCA","7"
"2024","1","15","15816","BOYACÁ","TOGÜÍ","1"
"2024","1","15","15820","BOYACÁ","TÓPAGA","2"
"2024","1","15","15822","BOYACÁ","TOTA","6"
"2024","1","15","15832","BOYACÁ","TUNUNGUÁ","1"
"2024","1","15","15835","BOYACÁ","TURMEQUÉ","7"
"2024","1","15","15837","BOYACÁ","TUTA","8"
"2024","1","15","15842","BOYACÁ","ÚMBITA","6"
"2024","1","15","15861","BOYACÁ","VENTAQUEMADA","7"
"2024","1","15","15879","BOYACÁ","VIRACACHÁ","1"
"2024","1","15","15897","BOYACÁ","ZETAQUIRA","8"
"2024","1","17","17001","CALDAS","MANIZALES","2736"
"2024","1","17","17013","CALDAS","AGUADAS","15"
"2024","1","17","17042","CALDAS","ANSERMA","21"
"2024","1","17","17050","CALDAS","ARANZAZU","12"
"2024","1","17","17088","CALDAS","BELALCÁZAR","2"
"2024","1","17","17174","CALDAS","CHINCHINÁ","129"
"2024","1","17","17272","CALDAS","FILADELFIA","12"
"2024","1","17","17380","CALDAS","LA DORADA","67"
"2024","1","17","17388","CALDAS","LA MERCED","12"
"2024","1","17","17433","CALDAS","MANZANARES","31"
"2024","1","17","17442","CALDAS","MARMATO","5"
"2024","1","17","17444","CALDAS","MARQUETALIA","10"
"2024","1","17","17446","CALDAS","MARULANDA","4"
"2024","1","17","17486","CALDAS","NEIRA","29"
"2024","1","17","17495","CALDAS","NORCASIA","11"
"2024","1","17","17513","CALDAS","PÁCORA","13"
"2024","1","17","17524","CALDAS","PALESTINA","18"
"2024","1","17","17541","CALDAS","PENSILVANIA","19"
"2024","1","17","17614","CALDAS","RIOSUCIO","66"
"2024","1","17","17616","CALDAS","RISARALDA","10"
"2024","1","17","17653","CALDAS","SALAMINA","22"
"2024","1","17","17662","CALDAS","SAMANÁ","9"
"2024","1","17","17665","CALDAS","SAN JOSÉ","4"
"2024","1","17","17777","CALDAS","SUPÍA","17"
"2024","1","17","17867","CALDAS","VICTORIA","8"
"2024","1","17","17873","CALDAS","VILLAMARÍA","302"
"2024","1","17","17877","CALDAS","VITERBO","5"
"2024","1","18","18001","CAQUETÁ","FLORENCIA","138"
"2024","1","18","18029","CAQUETÁ","ALBANIA","1"
"2024","1","18","18150","CAQUETÁ","CARTAGENA DEL CHAIRÁ","5"
"2024","1","18","18205","CAQUETÁ","CURILLO","1"
"2024","1","18","18247","CAQUETÁ","EL DONCELLO","11"
"2024","1","18","18256","CAQUETÁ","EL PAUJÍL","6"
"2024","1","18","18410","CAQUETÁ","LA MONTAÑITA","1"
"2024","1","18","18479","CAQUETÁ","MORELIA","1"
"2024","1","18","18592","CAQUETÁ","PUERTO RICO","2"
"2024","1","18","18610","CAQUETÁ","SAN JOSÉ DEL FRAGUA","2"
"2024","1","18","18753","CAQUETÁ","SAN VICENTE DEL CAGUÁN","8"
"2024","1","18","18860","CAQUETÁ","VALPARAÍSO","5"
"2024","1","19","19001","CAUCA","POPAYÁN","138"
"2024","1","19","19050","CAUCA","ARGELIA","1"
"2024","1","19","19075","CAUCA","BALBOA","1"
"2024","1","19","19100","CAUCA","BOLÍVAR","17"
"2024","1","19","19110","CAUCA","BUENOS AIRES","1"
"2024","1","19","19130","CAUCA","CAJIBÍO","7"
"2024","1","19","19137","CAUCA","CALDONO","11"
"2024","1","19","19142","CAUCA","CALOTO","9"
"2024","1","19","19212","CAUCA","CORINTO","10"
"2024","1","19","19256","CAUCA","EL TAMBO","5"
"2024","1","19","19290","CAUCA","FLORENCIA","1"
"2024","1","19","19300","CAUCA","GUACHENÉ","1"
"2024","1","19","19318","CAUCA","GUAPÍ","6"
"2024","1","19","19355","CAUCA","INZÁ","20"
"2024","1","19","19364","CAUCA","JAMBALÓ","2"
"2024","1","19","19392","CAUCA","LA SIERRA","1"
"2024","1","19","19397","CAUCA","LA VEGA","1"
"2024","1","19","19450","CAUCA","MERCADERES","4"
"2024","1","19","19455","CAUCA","MIRANDA","58"
"2024","1","19","19473","CAUCA","MORALES","13"
"2024","1","19","19513","CAUCA","PADILLA","3"
"2024","1","19","19517","CAUCA","BELALCÁZAR","17"
"2024","1","19","19532","CAUCA","PATÍA","44"
"2024","1","19","19548","CAUCA","TUNÍA","21"
"2024","1","19","19573","CAUCA","PUERTO TEJADA","10"
"2024","1","19","19585","CAUCA","PURACÉ","15"
"2024","1","19","19693","CAUCA","SAN SEBASTIÁN","4"
"2024","1","19","19698","CAUCA","SANTANDER DE QUILICHAO","19"
"2024","1","19","19743","CAUCA","SILVIA","21"
"2024","1","19","19760","CAUCA","PAISPAMBA","1"
"2024","1","19","19780","CAUCA","SUÁREZ","1"
"2024","1","19","19785","CAUCA","SUCRE","3"
"2024","1","19","19807","CAUCA","TIMBÍO","6"
"2024","1","19","19821","CAUCA","TORIBÍO","9"
"2024","1","19","19824","CAUCA","TOTORÓ","8"
"2024","1","19","19845","CAUCA","VILLA RICA","1"
"2024","1","20","20001","CESAR","VALLEDUPAR","839"
"2024","1","20","20011","CESAR","AGUACHICA","21"
"2024","1","20","20013","CESAR","AGUSTÍN CODAZZI","84"
"2024","1","20","20032","CESAR","ASTREA","10"
"2024","1","20","20045","CESAR","BECERRIL","14"
"2024","1","20","20060","CESAR","BOSCONIA","7"
"2024","1","20","20175","CESAR","CHIMICHAGUA","99"
"2024","1","20","20178","CESAR","CHIRIGUANÁ","2"
"2024","1","20","20228","CESAR","CURUMANÍ","10"
"2024","1","20","20238","CESAR","EL COPEY","6"
"2024","1","20","20250","CESAR","EL PASO","15"
"2024","1","20","20310","CESAR","GONZÁLEZ","1"
"2024","1","20","20383","CESAR","LA GLORIA","4"
"2024","1","20","20400","CESAR","LA JAGUA DE IBIRICO","11"
"2024","1","20","20443","CESAR","MANAURE BALCÓN DEL CESAR","48"
"2024","1","20","20517","CESAR","PAILITAS","2"
"2024","1","20","20550","CESAR","PELAYA","11"
"2024","1","20","20570","CESAR","PUEBLO BELLO","46"
"2024","1","20","20614","CESAR","RÍO DE ORO","9"
"2024","1","20","20621","CESAR","ROBLES","227"
"2024","1","20","20710","CESAR","SAN ALBERTO","2"
"2024","1","20","20750","CESAR","SAN DIEGO","120"
"2024","1","20","20770","CESAR","SAN MARTÍN","2"
"2024","1","20","20787","CESAR","TAMALAMEQUE","4"
"2024","1","23","23001","CÓRDOBA","MONTERÍA","129"
"2024","1","23","23068","CÓRDOBA","AYAPEL","5"
"2024","1","23","23079","CÓRDOBA","BUENAVISTA","7"
"2024","1","23","23090","CÓRDOBA","CANALETE URBANO","1"
"2024","1","23","23162","CÓRDOBA","CERETÉ","32"
"2024","1","23","23168","CÓRDOBA","CHIMÁ","3"
"2024","1","23","23182","CÓRDOBA","CHINÚ","24"
"2024","1","23","23189","CÓRDOBA","CIÉNAGA DE ORO","5"
"2024","1","23","23350","CÓRDOBA","LA APARTADA","2"
"2024","1","23","23417","CÓRDOBA","SANTA CRUZ DE LORICA","50"
"2024","1","23","23419","CÓRDOBA","LOS CÓRDOBAS","8"
"2024","1","23","23466","CÓRDOBA","MONTELÍBANO","100"
"2024","1","23","23500","CÓRDOBA","MOÑITOS","2"
"2024","1","23","23555","CÓRDOBA","PLANETA RICA","27"
"2024","1","23","23570","CÓRDOBA","PUEBLO NUEVO","11"
"2024","1","23","23574","CÓRDOBA","PUERTO ESCONDIDO","1"
"2024","1","23","23580","CÓRDOBA","PUERTO LIBERTADOR","15"
"2024","1","23","23586","CÓRDOBA","PURÍSIMA DE LA CONCEPCIÓN","2"
"2024","1","23","23660","CÓRDOBA","SAHAGÚN","94"
"2024","1","23","23670","CÓRDOBA","SAN ANDRÉS DE SOTAVENTO","12"
"2024","1","23","23672","CÓRDOBA","SAN ANTERO","3"
"2024","1","23","23675","CÓRDOBA","SAN BERNARDO DEL VIENTO","15"
"2024","1","23","23678","CÓRDOBA","SAN CARLOS","1"
"2024","1","23","23678","CÓRDOBA","VALENCIA","19"
"2024","1","23","23686","CÓRDOBA","SAN PELAYO","12"
"2024","1","23","23807","CÓRDOBA","TIERRALTA","60"
"2024","1","23","23815","CÓRDOBA","TUCHÍN","5"
"2024","1","23","Sin información","CÓRDOBA","Sin información","1"
"2024","1","25","25001","CUNDINAMARCA","AGUA DE DIOS","13"
"2024","1","25","25019","CUNDINAMARCA","ALBÁN","5"
"2024","1","25","25035","CUNDINAMARCA","ANAPOIMA","8"
"2024","1","25","25040","CUNDINAMARCA","ANOLAIMA","6"
"2024","1","25","25053","CUNDINAMARCA","ARBELÁEZ","5"
"2024","1","25","25099","CUNDINAMARCA","BOJACÁ","19"
"2024","1","25","25120","CUNDINAMARCA","CABRERA","3"
"2024","1","25","25123","CUNDINAMARCA","CACHIPAY","7"
"2024","1","25","25126","CUNDINAMARCA","CAJICÁ","139"
"2024","1","25","25148","CUNDINAMARCA","CAPARRAPÍ","2"
"2024","1","25","25151","CUNDINAMARCA","CÁQUEZA","21"
"2024","1","25","25154","CUNDINAMARCA","CARMEN DE CARUPA","2"
"2024","1","25","25168","CUNDINAMARCA","CHAGUANÍ","2"
"2024","1","25","25175","CUNDINAMARCA","CHÍA","316"
"2024","1","25","25178","CUNDINAMARCA","CHIPAQUE","14"
"2024","1","25","25181","CUNDINAMARCA","CHOACHÍ","19"
"2024","1","25","25183","CUNDINAMARCA","CHOCONTÁ","14"
"2024","1","25","25200","CUNDINAMARCA","COGUA","29"
"2024","1","25","25214","CUNDINAMARCA","COTA","127"
"2024","1","25","25224","CUNDINAMARCA","CUCUNUBÁ","1"
"2024","1","25","25245","CUNDINAMARCA","EL COLEGIO","25"
"2024","1","25","25258","CUNDINAMARCA","EL PEÑÓN","2"
"2024","1","25","25260","CUNDINAMARCA","EL ROSAL","20"
"2024","1","25","25269","CUNDINAMARCA","FACATATIVÁ","258"
"2024","1","25","25279","CUNDINAMARCA","FÓMEQUE","8"
"2024","1","25","25281","CUNDINAMARCA","FOSCA","3"
"2024","1","25","25286","CUNDINAMARCA","FUNZA","203"
"2024","1","25","25288","CUNDINAMARCA","FÚQUENE","1"
"2024","1","25","25290","CUNDINAMARCA","FUSAGASUGÁ","143"
"2024","1","25","25293","CUNDINAMARCA","GACHALÁ","3"
"2024","1","25","25295","CUNDINAMARCA","GACHANCIPÁ","16"
"2024","1","25","25297","CUNDINAMARCA","GACHETÁ","7"
"2024","1","25","25299","CUNDINAMARCA","GAMA","3"
"2024","1","25","25307","CUNDINAMARCA","GIRARDOT","25"
"2024","1","25","25312","CUNDINAMARCA","GRANADA","10"
"2024","1","25","25317","CUNDINAMARCA","GUACHETÁ","11"
"2024","1","25","25320","CUNDINAMARCA","GUADUAS","44"
"2024","1","25","25322","CUNDINAMARCA","GUASCA","27"
"2024","1","25","25326","CUNDINAMARCA","GUATAVITA","8"
"2024","1","25","25328","CUNDINAMARCA","GUAYABAL DE SÍQUIMA","1"
"2024","1","25","25335","CUNDINAMARCA","GUAYABETAL","1"
"2024","1","25","25339","CUNDINAMARCA","GUTIÉRREZ","1"
"2024","1","25","25368","CUNDINAMARCA","JERUSALÉN","1"
"2024","1","25","25372","CUNDINAMARCA","JUNÍN","1"
"2024","1","25","25377","CUNDINAMARCA","LA CALERA","63"
"2024","1","25","25386","CUNDINAMARCA","LA MESA","31"
"2024","1","25","25394","CUNDINAMARCA","LA PALMA","5"
"2024","1","25","25398","CUNDINAMARCA","LA PEÑA","2"
"2024","1","25","25402","CUNDINAMARCA","LA VEGA","8"
"2024","1","25","25407","CUNDINAMARCA","LENGUAZAQUE","4"
"2024","1","25","25426","CUNDINAMARCA","MACHETÁ","3"
"2024","1","25","25430","CUNDINAMARCA","MADRID","172"
"2024","1","25","25436","CUNDINAMARCA","MANTA","2"
"2024","1","25","25438","CUNDINAMARCA","MEDINA","2"
"2024","1","25","25473","CUNDINAMARCA","MOSQUERA","320"
"2024","1","25","25486","CUNDINAMARCA","NEMOCÓN","9"
"2024","1","25","25488","CUNDINAMARCA","NILO","2"
